Customer_ID,Age,Gender,City,Region,Education,Occupation,Income_Bracket,Customer_Segment
CUST05466,31,Male,Hyderabad,South,Diploma,Healthcare Professional,Medium,New
CUST05467,43,Male,Jaipur,North,Master,Business Owner,Medium,New
CUST05468,33,Male,Chennai,South,Bachelor,Teacher,Low,Regular
CUST05469,27,Female,Kolkata,East,High School,Business Owner,Medium,Regular
CUST05470,50,Female,Pune,West,Diploma,Engineer,Low,New
CUST05471,45,Female,Ahmedabad,West,Diploma,Business Owner,High,Regular
CUST05472,24,Male,Kochi,South,Doctorate,Private Employee,Medium,New
CUST05473,45,Male,Kolkata,East,Master,Government Employee,Medium,Regular
CUST05474,37,Male,Lucknow,North,Master,IT Professional,Medium,Regular
CUST05475,27,Male,Kolkata,East,Bachelor,Private Employee,Medium,New
CUST05476,50,Male,Mumbai,West,Bachelor,Student,Medium,Premium
CUST05477,65,Male,Bhubaneswar,East,Bachelor,Student,Low,Regular
CUST05478,36,Male,Mumbai,West,High School,Private Employee,Medium,Regular
CUST05479,30,Female,Lucknow,North,Bachelor,Private Employee,High,Regular
CUST05480,37,Male,Bengaluru,South,Doctorate,Teacher,Medium,Regular
CUST05481,38,Other,Jaipur,North,Master,Business Owner,High,New
CUST05482,45,Male,Ahmedabad,West,Master,Self-Employed,Low,New
CUST05483,40,Male,Chennai,South,Diploma,Student,Medium,Premium
CUST05484,61,Male,Mumbai,West,Diploma,IT Professional,Medium,New
CUST05485,40,Female,Mumbai,West,Master,Teacher,Medium,New
CUST05486,32,Female,Lucknow,North,Bachelor,Private Employee,Medium,New
CUST05487,54,Female,Patna,East,Bachelor,Private Employee,Low,Premium
CUST05488,36,Female,Hyderabad,South,Bachelor,Government Employee,Low,Regular
CUST05489,40,Female,Ahmedabad,West,Diploma,IT Professional,Medium,Premium
CUST05490,26,Male,Chandigarh,North,Bachelor,Teacher,Medium,New
CUST05491,44,Female,Hyderabad,South,Diploma,Student,High,Regular
CUST05492,65,Male,Guwahati,East,Master,Self-Employed,Medium,Regular
CUST05493,56,Male,Kochi,South,High School,Government Employee,Medium,Regular
CUST05494,49,Male,Hyderabad,South,Bachelor,Government Employee,Medium,New
CUST05495,50,Female,Kochi,South,Diploma,Business Owner,Medium,Regular
CUST05496,31,Female,Delhi,North,Bachelor,Government Employee,High,Regular
CUST05497,65,Female,Chandigarh,North,Diploma,Student,Medium,Regular
CUST05498,36,Female,Surat,West,Bachelor,Government Employee,Medium,New
CUST05499,19,Male,Lucknow,North,High School,Self-Employed,High,Regular
CUST05500,60,Male,Guwahati,East,Bachelor,Healthcare Professional,Low,New
CUST05501,47,Male,Chennai,South,High School,Retired,Low,New
CUST05502,48,Female,Delhi,North,Diploma,Private Employee,Medium,Regular
CUST05503,34,Female,Guwahati,East,High School,Business Owner,Medium,Regular
CUST05504,51,Male,Delhi,North,Bachelor,Engineer,Medium,Regular
CUST05505,56,Male,Delhi,North,Bachelor,Student,Medium,New
CUST05506,64,Male,Kolkata,East,Diploma,Engineer,Low,New
CUST05507,52,Male,Surat,West,Bachelor,Retired,Low,Regular
CUST05508,26,Female,Chandigarh,North,Bachelor,Retired,Medium,New
CUST05509,55,Male,Chennai,South,Bachelor,Teacher,Low,Regular
CUST05510,48,Female,Lucknow,North,Bachelor,Teacher,Medium,New
CUST05511,31,Female,Pune,West,High School,Business Owner,Medium,Regular
CUST05512,38,Male,Patna,East,Master,IT Professional,Low,Regular
CUST05513,42,Female,Guwahati,East,Diploma,IT Professional,Low,Regular
CUST05514,31,Female,Mumbai,West,Master,Healthcare Professional,Low,Regular
CUST05515,20,Female,Kolkata,East,Bachelor,Healthcare Professional,Low,Regular
CUST05516,33,Male,Patna,East,Master,Private Employee,Low,Regular
CUST05517,64,Male,Guwahati,East,Doctorate,Self-Employed,Medium,New
CUST05518,47,Male,Patna,East,Master,Retired,Low,Premium
CUST05519,52,Male,Patna,East,Diploma,Teacher,High,Regular
CUST05520,46,Male,Guwahati,East,Bachelor,Student,Medium,Regular
CUST05521,19,Male,Delhi,North,Diploma,Teacher,Medium,Premium
CUST05522,21,Female,Surat,West,Master,Self-Employed,High,Regular
CUST05523,38,Male,Guwahati,East,Bachelor,Business Owner,Low,Premium
CUST05524,24,Female,Hyderabad,South,Bachelor,IT Professional,Medium,Regular
CUST05525,61,Female,Ahmedabad,West,Doctorate,Retired,Medium,Regular
CUST05526,29,Male,Patna,East,Diploma,Private Employee,Low,New
CUST05527,46,Other,Lucknow,North,Master,Teacher,Medium,Premium
CUST05528,42,Male,Bengaluru,South,Bachelor,Government Employee,Medium,New
CUST05529,55,Female,Bengaluru,South,Diploma,Engineer,Medium,Regular
CUST05530,59,Male,Chandigarh,North,Bachelor,Retired,Low,Premium
CUST05531,58,Female,Mumbai,West,High School,Healthcare Professional,Medium,Regular
CUST05532,41,Male,Lucknow,North,Master,Student,Medium,New
CUST05533,44,Male,Patna,East,Bachelor,Healthcare Professional,Medium,Premium
CUST05534,49,Female,Mumbai,West,Bachelor,Retired,High,New
CUST05535,35,Female,Surat,West,High School,Student,Medium,New
CUST05536,41,Male,Patna,East,High School,Private Employee,Low,Regular
CUST05537,46,Female,Pune,West,Bachelor,Government Employee,Medium,Regular
CUST05538,29,Female,Hyderabad,South,Bachelor,Healthcare Professional,Medium,Regular
CUST05539,31,Female,Patna,East,Diploma,Retired,Medium,Regular
CUST05540,41,Male,Bengaluru,South,Master,Retired,Medium,New
CUST05541,44,Female,Bhubaneswar,East,Master,Self-Employed,Medium,Premium
CUST05542,53,Female,Patna,East,Master,Business Owner,High,Regular
CUST05543,21,Female,Ahmedabad,West,Diploma,Retired,Medium,New
CUST05544,45,Female,Pune,West,Bachelor,Private Employee,Medium,New
CUST05545,18,Female,Kolkata,East,High School,Self-Employed,High,Regular
CUST05546,21,Female,Delhi,North,Diploma,Teacher,High,New
CUST05547,25,Male,Jaipur,North,High School,Teacher,High,Regular
CUST05548,48,Female,Bengaluru,South,High School,Private Employee,High,Premium
CUST05549,24,Male,Patna,East,Diploma,Healthcare Professional,Low,Premium
CUST05550,29,Other,Jaipur,North,Bachelor,Retired,Medium,Premium
CUST05551,31,Female,Jaipur,North,Bachelor,Engineer,High,Regular
CUST05552,26,Female,Kolkata,East,Diploma,Engineer,Low,Regular
CUST05553,33,Female,Jaipur,North,Bachelor,Business Owner,Medium,Regular
CUST05554,44,Male,Jaipur,North,Bachelor,Healthcare Professional,Medium,Premium
CUST05555,47,Other,Kolkata,East,Bachelor,Student,Medium,Regular
CUST05556,43,Female,Mumbai,West,High School,Healthcare Professional,Low,Premium
CUST05557,22,Male,Kolkata,East,High School,Retired,High,Regular
CUST05558,26,Male,Ahmedabad,West,Master,Student,High,Regular
CUST05559,46,Male,Kolkata,East,Doctorate,Self-Employed,Medium,Regular
CUST05560,35,Male,Hyderabad,South,Doctorate,Private Employee,Medium,Regular
CUST05561,32,Male,Delhi,North,Master,IT Professional,Medium,Premium
CUST05562,53,Female,Patna,East,Bachelor,Private Employee,Low,Premium
CUST05563,39,Male,Pune,West,Diploma,Business Owner,Medium,Premium
CUST05564,36,Male,Kolkata,East,Master,Government Employee,Medium,Regular
CUST05565,46,Male,Mumbai,West,Master,Healthcare Professional,High,New
CUST05566,57,Female,Hyderabad,South,High School,Teacher,Medium,Premium
CUST05567,36,Male,Delhi,North,Master,Healthcare Professional,High,Regular
CUST05568,59,Male,Bhubaneswar,East,Master,IT Professional,Medium,New
CUST05569,33,Male,Kolkata,East,High School,Teacher,Medium,Regular
CUST05570,22,Male,Chandigarh,North,Bachelor,Retired,High,Regular
CUST05571,22,Female,Chandigarh,North,Diploma,IT Professional,Low,Regular
CUST05572,29,Male,Ahmedabad,West,Diploma,Self-Employed,High,Regular
CUST05573,60,Male,Mumbai,West,Doctorate,Teacher,Medium,New
CUST05574,44,Female,Delhi,North,Bachelor,Teacher,Low,New
CUST05575,39,Male,Bhubaneswar,East,Master,Government Employee,High,Regular
CUST05576,20,Female,Patna,East,Bachelor,Student,Low,Regular
CUST05577,28,Female,Surat,West,Bachelor,Retired,Medium,New
CUST05578,33,Male,Delhi,North,Master,Self-Employed,Medium,Regular
CUST05579,26,Female,Surat,West,Bachelor,Engineer,Medium,Regular
CUST05580,64,Male,Mumbai,West,Master,Healthcare Professional,Medium,Premium
CUST05581,39,Female,Mumbai,West,Master,IT Professional,Low,New
CUST05582,30,Male,Mumbai,West,Master,Student,Low,New
CUST05583,62,Female,Surat,West,High School,Teacher,High,Regular
CUST05584,59,Female,Lucknow,North,Master,Teacher,High,Regular
CUST05585,58,Male,Pune,West,High School,Business Owner,High,New
CUST05586,54,Male,Bhubaneswar,East,High School,Government Employee,High,New
CUST05587,45,Female,Jaipur,North,Master,Self-Employed,Low,New
CUST05588,54,Female,Chandigarh,North,Diploma,Government Employee,Low,Premium
CUST05589,57,Female,Delhi,North,Bachelor,Self-Employed,Medium,Regular
CUST05590,56,Male,Lucknow,North,Diploma,Student,High,New
CUST05591,32,Male,Kochi,South,Master,Teacher,Medium,Premium
CUST05592,49,Female,Chandigarh,North,Master,Teacher,Medium,Regular
CUST05593,31,Male,Surat,West,Doctorate,Retired,Low,New
CUST05594,50,Female,Kochi,South,Master,Self-Employed,Medium,Regular
CUST05595,20,Female,Chandigarh,North,High School,Retired,High,New
CUST05596,26,Female,Bengaluru,South,High School,Government Employee,High,Premium
CUST05597,42,Male,Guwahati,East,Master,Teacher,Low,New
CUST05598,41,Female,Chandigarh,North,Diploma,Teacher,Low,Regular
CUST05599,50,Male,Lucknow,North,Diploma,Student,Medium,Regular
CUST05600,27,Female,Delhi,North,Bachelor,IT Professional,Medium,Regular
CUST05601,55,Male,Surat,West,Bachelor,Teacher,Medium,Regular
CUST05602,41,Female,Hyderabad,South,Bachelor,Government Employee,High,Regular
CUST05603,26,Male,Hyderabad,South,Bachelor,Private Employee,High,Regular
CUST05604,34,Male,Kochi,South,Diploma,Retired,Medium,Premium
CUST05605,58,Other,Lucknow,North,Master,Student,Low,Premium
CUST05606,50,Male,Bengaluru,South,Master,Engineer,Low,Premium
CUST05607,26,Female,Bhubaneswar,East,Bachelor,Student,Low,Regular
CUST05608,35,Male,Jaipur,North,Master,Business Owner,Low,Premium
CUST05609,62,Male,Jaipur,North,High School,Business Owner,Low,New
CUST05610,51,Male,Surat,West,Bachelor,Teacher,High,Premium
CUST05611,45,Male,Pune,West,Bachelor,Self-Employed,Medium,Regular
CUST05612,21,Female,Bengaluru,South,High School,Student,Low,Regular
CUST05613,33,Female,Delhi,North,Master,Government Employee,Medium,Regular
CUST05614,48,Female,Patna,East,Master,Healthcare Professional,Medium,New
CUST05615,27,Male,Jaipur,North,Diploma,Business Owner,High,New
CUST05616,26,Male,Delhi,North,Master,Engineer,Medium,New
CUST05617,34,Male,Patna,East,Bachelor,Student,Low,New
CUST05618,29,Male,Chandigarh,North,Master,Self-Employed,Medium,Regular
CUST05619,32,Female,Pune,West,Diploma,Business Owner,Medium,Regular
CUST05620,52,Female,Guwahati,East,Master,Government Employee,High,New
CUST05621,47,Male,Jaipur,North,Bachelor,Retired,Medium,New
CUST05622,46,Female,Jaipur,North,High School,Teacher,Medium,Premium
CUST05623,61,Female,Kochi,South,Bachelor,Business Owner,Low,Regular
CUST05624,38,Male,Bengaluru,South,High School,Teacher,Medium,Regular
CUST05625,55,Female,Guwahati,East,Bachelor,Engineer,Medium,Regular
CUST05626,51,Other,Ahmedabad,West,Bachelor,Teacher,Low,Regular
CUST05627,32,Female,Ahmedabad,West,Diploma,Self-Employed,Medium,Regular
CUST05628,63,Female,Bengaluru,South,High School,IT Professional,Low,Regular
CUST05629,58,Male,Kochi,South,Bachelor,Private Employee,Medium,Regular
CUST05630,49,Female,Guwahati,East,High School,Business Owner,Medium,Regular
CUST05631,40,Male,Kolkata,East,Doctorate,Retired,High,Regular
CUST05632,63,Male,Ahmedabad,West,Bachelor,Government Employee,High,Regular
CUST05633,20,Female,Mumbai,West,Bachelor,Student,Medium,New
CUST05634,29,Female,Delhi,North,Bachelor,Teacher,Medium,Regular
CUST05635,23,Male,Lucknow,North,Diploma,Healthcare Professional,Low,Premium
CUST05636,54,Female,Pune,West,Bachelor,Student,Medium,New
CUST05637,58,Female,Delhi,North,Bachelor,Engineer,High,New
CUST05638,48,Female,Hyderabad,South,Master,Self-Employed,High,Regular
CUST05639,45,Male,Kolkata,East,Bachelor,Retired,Low,Regular
CUST05640,40,Male,Pune,West,High School,Engineer,Low,Regular
CUST05641,59,Male,Hyderabad,South,Master,Business Owner,Medium,New
CUST05642,45,Male,Kochi,South,Bachelor,Engineer,Medium,New
CUST05643,42,Female,Bengaluru,South,Master,IT Professional,High,Regular
CUST05644,60,Male,Chennai,South,Diploma,Retired,Medium,New
CUST05645,48,Female,Mumbai,West,High School,Government Employee,High,New
CUST05646,23,Female,Bhubaneswar,East,Doctorate,Retired,Low,Premium
CUST05647,43,Female,Kolkata,East,Doctorate,Retired,Medium,Premium
CUST05648,48,Male,Delhi,North,Master,Private Employee,Medium,Regular
CUST05649,36,Female,Hyderabad,South,Bachelor,Teacher,Medium,Premium
CUST05650,31,Male,Pune,West,Master,Teacher,High,Premium
CUST05651,63,Male,Chandigarh,North,Bachelor,IT Professional,Medium,Regular
CUST05652,49,Male,Kolkata,East,Master,Engineer,High,Regular
CUST05653,60,Female,Pune,West,Bachelor,Business Owner,Medium,New
CUST05654,42,Male,Patna,East,Master,Private Employee,Low,Regular
CUST05655,57,Female,Delhi,North,Master,Business Owner,Medium,Regular
CUST05656,24,Female,Kochi,South,Bachelor,Engineer,Low,Regular
CUST05657,32,Female,Delhi,North,Master,Retired,Low,Regular
CUST05658,43,Female,Lucknow,North,Bachelor,Student,Low,Regular
CUST05659,27,Female,Kolkata,East,High School,Student,Medium,New
CUST05660,21,Male,Delhi,North,Bachelor,Student,High,Premium
CUST05661,23,Male,Surat,West,Bachelor,Business Owner,High,Regular
CUST05662,65,Female,Guwahati,East,Bachelor,Business Owner,Medium,Regular
CUST05663,48,Female,Hyderabad,South,Master,Retired,Low,Regular
CUST05664,46,Male,Kolkata,East,Bachelor,Healthcare Professional,Medium,Regular
CUST05665,48,Male,Pune,West,Diploma,Retired,High,Regular
CUST05666,38,Male,Surat,West,Bachelor,Engineer,Low,Regular
CUST05667,31,Female,Kochi,South,Master,Business Owner,High,Regular
CUST05668,48,Female,Chennai,South,Bachelor,Government Employee,Low,Regular
CUST05669,22,Male,Jaipur,North,Bachelor,Government Employee,Medium,Premium
CUST05670,29,Female,Delhi,North,Bachelor,Private Employee,Medium,Regular
CUST05671,23,Male,Bhubaneswar,East,Bachelor,Healthcare Professional,Low,Regular
CUST05672,32,Female,Bengaluru,South,Bachelor,Government Employee,Medium,Regular
CUST05673,60,Male,Guwahati,East,Doctorate,Teacher,Low,Regular
CUST05674,27,Female,Bengaluru,South,Master,Government Employee,Medium,New
CUST05675,40,Female,Kochi,South,Bachelor,Engineer,Medium,Regular
CUST05676,64,Female,Chandigarh,North,Bachelor,Retired,Medium,Regular
CUST05677,44,Female,Hyderabad,South,Diploma,Engineer,Low,New
CUST05678,38,Male,Chandigarh,North,Bachelor,IT Professional,Low,Regular
CUST05679,53,Female,Surat,West,Master,Student,Medium,New
CUST05680,38,Male,Guwahati,East,Diploma,Healthcare Professional,Medium,Regular
CUST05681,52,Male,Lucknow,North,High School,IT Professional,Low,New
CUST05682,49,Female,Bhubaneswar,East,Master,Self-Employed,Low,Regular
CUST05683,46,Female,Chennai,South,Master,IT Professional,High,Regular
CUST05684,58,Male,Kolkata,East,Master,Business Owner,High,New
CUST05685,46,Male,Patna,East,Bachelor,Business Owner,Low,Regular
CUST05686,27,Female,Bengaluru,South,Master,Teacher,High,New
CUST05687,57,Female,Surat,West,Diploma,Government Employee,Low,New
CUST05688,33,Male,Guwahati,East,Diploma,Healthcare Professional,High,New
CUST05689,18,Male,Jaipur,North,Bachelor,Self-Employed,Medium,Regular
CUST05690,57,Male,Mumbai,West,Master,Retired,Medium,Regular
CUST05691,40,Female,Delhi,North,Bachelor,Business Owner,High,Regular
CUST05692,54,Female,Mumbai,West,Master,Healthcare Professional,Medium,Regular
CUST05693,46,Female,Ahmedabad,West,Bachelor,Business Owner,Medium,Regular
CUST05694,59,Female,Patna,East,Bachelor,Engineer,High,Regular
CUST05695,59,Female,Chandigarh,North,Bachelor,Business Owner,Low,Regular
CUST05696,34,Male,Delhi,North,Master,Retired,High,New
CUST05697,33,Female,Bhubaneswar,East,Diploma,Healthcare Professional,Medium,Regular
CUST05698,35,Male,Guwahati,East,Bachelor,Private Employee,Low,Regular
CUST05699,46,Male,Patna,East,Master,Private Employee,Medium,Premium
CUST05700,53,Female,Ahmedabad,West,Master,Engineer,Low,Regular
CUST05701,26,Female,Kochi,South,Master,Student,Medium,New
CUST05702,38,Female,Pune,West,Diploma,Healthcare Professional,Medium,Regular
CUST05703,38,Female,Kolkata,East,Diploma,Healthcare Professional,Medium,New
CUST05704,35,Male,Kochi,South,Diploma,Teacher,Low,Regular
CUST05705,24,Other,Guwahati,East,Diploma,Business Owner,Low,Premium
CUST05706,44,Male,Pune,West,Diploma,Business Owner,High,Regular
CUST05707,38,Female,Guwahati,East,Master,IT Professional,Low,Regular
CUST05708,50,Male,Hyderabad,South,Master,Retired,Medium,New
CUST05709,53,Male,Guwahati,East,Bachelor,Engineer,Medium,Premium
CUST05710,62,Female,Bengaluru,South,Doctorate,Engineer,High,Regular
CUST05711,55,Female,Pune,West,Bachelor,Retired,Medium,Regular
CUST05712,45,Female,Kochi,South,Bachelor,Retired,Medium,Regular
CUST05713,50,Female,Guwahati,East,Master,Student,Medium,Regular
CUST05714,35,Other,Jaipur,North,Bachelor,Engineer,Medium,Regular
CUST05715,57,Female,Hyderabad,South,Master,Student,Medium,New
CUST05716,57,Male,Patna,East,Diploma,Government Employee,Medium,New
CUST05717,40,Male,Hyderabad,South,Diploma,Healthcare Professional,Medium,Regular
CUST05718,45,Female,Chandigarh,North,High School,Engineer,Low,Regular
CUST05719,28,Male,Patna,East,Bachelor,IT Professional,Low,Premium
CUST05720,60,Male,Patna,East,Bachelor,IT Professional,Low,Regular
CUST05721,30,Female,Lucknow,North,Master,Healthcare Professional,Low,Regular
CUST05722,27,Male,Guwahati,East,Diploma,Retired,High,New
CUST05723,65,Female,Patna,East,High School,Private Employee,Medium,Premium
CUST05724,56,Male,Bhubaneswar,East,Diploma,Government Employee,Medium,Regular
CUST05725,53,Male,Kochi,South,High School,Government Employee,Medium,Premium
CUST05726,32,Male,Lucknow,North,Master,IT Professional,Medium,New
CUST05727,37,Male,Hyderabad,South,Bachelor,Engineer,Low,Premium
CUST05728,62,Male,Bhubaneswar,East,High School,IT Professional,Medium,New
CUST05729,53,Male,Bhubaneswar,East,Master,Business Owner,High,Regular
CUST05730,45,Male,Surat,West,Diploma,Teacher,Medium,Regular
CUST05731,43,Male,Pune,West,Bachelor,Healthcare Professional,Medium,Regular
CUST05732,65,Female,Kochi,South,Master,Self-Employed,Low,New
CUST05733,48,Female,Patna,East,High School,Student,Low,New
CUST05734,19,Female,Ahmedabad,West,Master,Healthcare Professional,Medium,New
CUST05735,49,Female,Lucknow,North,Master,Engineer,Medium,New
CUST05736,27,Male,Mumbai,West,High School,Self-Employed,Low,New
CUST05737,65,Female,Patna,East,Master,Retired,Low,Regular
CUST05738,51,Female,Mumbai,West,Bachelor,Private Employee,Low,Regular
CUST05739,45,Male,Kolkata,East,Bachelor,Student,Medium,Regular
CUST05740,20,Male,Chandigarh,North,Master,Self-Employed,Low,Regular
CUST05741,26,Female,Bengaluru,South,High School,Retired,Medium,New
CUST05742,37,Female,Kolkata,East,Diploma,Business Owner,Low,Regular
CUST05743,61,Male,Pune,West,Bachelor,Business Owner,Medium,Regular
CUST05744,26,Female,Guwahati,East,Diploma,Healthcare Professional,Medium,Premium
CUST05745,49,Male,Surat,West,Master,Business Owner,Low,Regular
CUST05746,59,Female,Jaipur,North,Diploma,Retired,Medium,Regular
CUST05747,62,Male,Kolkata,East,Bachelor,Student,Medium,New
CUST05748,55,Female,Chennai,South,Master,Student,Low,Premium
CUST05749,49,Female,Bhubaneswar,East,Master,Private Employee,Low,Regular
CUST05750,25,Female,Kolkata,East,High School,Retired,Medium,Regular
CUST05751,49,Female,Ahmedabad,West,Doctorate,IT Professional,High,Premium
CUST05752,52,Female,Bhubaneswar,East,High School,Student,Low,Regular
CUST05753,42,Female,Jaipur,North,Bachelor,IT Professional,Low,New
CUST05754,34,Male,Kolkata,East,Master,Teacher,High,Regular
CUST05755,25,Male,Kochi,South,Diploma,Teacher,Low,Regular
CUST05756,43,Male,Patna,East,Master,Retired,Medium,Regular
CUST05757,49,Male,Jaipur,North,High School,Student,Medium,Regular
CUST05758,25,Male,Patna,East,Diploma,Business Owner,Low,Regular
CUST05759,24,Female,Guwahati,East,High School,Self-Employed,Low,Premium
CUST05760,34,Female,Ahmedabad,West,Master,Engineer,Low,Regular
CUST05761,34,Male,Pune,West,High School,Government Employee,Medium,New
CUST05762,61,Female,Chandigarh,North,Master,Government Employee,Medium,Regular
CUST05763,64,Other,Jaipur,North,Diploma,Retired,Medium,New
CUST05764,64,Female,Kochi,South,Bachelor,Self-Employed,Medium,Regular
CUST05765,26,Male,Bhubaneswar,East,Diploma,IT Professional,High,Regular
CUST05766,38,Female,Kolkata,East,Diploma,Government Employee,High,Regular
CUST05767,63,Female,Mumbai,West,Diploma,Private Employee,Low,New
CUST05768,18,Female,Delhi,North,Bachelor,Private Employee,Low,New
CUST05769,38,Male,Bengaluru,South,Bachelor,IT Professional,Low,Premium
CUST05770,64,Male,Bhubaneswar,East,High School,IT Professional,Low,New
CUST05771,40,Male,Chandigarh,North,High School,Healthcare Professional,Low,New
CUST05772,27,Female,Chandigarh,North,Diploma,Healthcare Professional,Medium,Regular
CUST05773,50,Female,Pune,West,Bachelor,IT Professional,High,Regular
CUST05774,28,Male,Patna,East,Diploma,Business Owner,Low,New
CUST05775,60,Female,Hyderabad,South,Bachelor,Private Employee,Medium,New
CUST05776,48,Male,Bhubaneswar,East,Diploma,Government Employee,High,New
CUST05777,64,Male,Patna,East,Diploma,Retired,Low,Regular
CUST05778,55,Female,Surat,West,Diploma,Teacher,Medium,Regular
CUST05779,36,Female,Patna,East,Diploma,Retired,Low,Regular
CUST05780,22,Male,Chennai,South,Bachelor,Engineer,Low,Premium
CUST05781,44,Female,Kolkata,East,Master,Retired,High,New
CUST05782,32,Male,Lucknow,North,Bachelor,Engineer,Medium,New
CUST05783,20,Male,Hyderabad,South,Bachelor,Business Owner,High,Regular
CUST05784,39,Male,Mumbai,West,High School,Business Owner,Medium,Regular
CUST05785,30,Male,Chennai,South,Diploma,Private Employee,Medium,New
CUST05786,35,Female,Kolkata,East,High School,Business Owner,Medium,Regular
CUST05787,56,Male,Surat,West,Bachelor,Retired,Medium,Regular
CUST05788,22,Male,Chennai,South,Diploma,Business Owner,Medium,Regular
CUST05789,41,Male,Surat,West,Diploma,Private Employee,High,Regular
CUST05790,19,Female,Ahmedabad,West,Master,Student,Medium,Premium
CUST05791,63,Male,Kochi,South,High School,Teacher,Low,New
CUST05792,27,Male,Hyderabad,South,Doctorate,IT Professional,Medium,New
CUST05793,24,Female,Lucknow,North,Bachelor,Government Employee,High,Premium
CUST05794,33,Male,Surat,West,Doctorate,Government Employee,Low,Regular
CUST05795,22,Male,Pune,West,Bachelor,Retired,High,Regular
CUST05796,43,Male,Mumbai,West,Bachelor,IT Professional,Low,Regular
CUST05797,59,Male,Guwahati,East,Master,Teacher,Medium,Regular
CUST05798,21,Other,Chandigarh,North,Diploma,IT Professional,Low,Regular
CUST05799,25,Male,Hyderabad,South,Bachelor,Business Owner,Medium,New
CUST05800,23,Female,Patna,East,Master,Retired,Low,Regular
CUST05801,19,Female,Bengaluru,South,Diploma,Teacher,Low,Regular
CUST05802,18,Female,Guwahati,East,Doctorate,Self-Employed,Medium,Regular
CUST05803,59,Male,Lucknow,North,Bachelor,IT Professional,High,Regular
CUST05804,32,Male,Ahmedabad,West,Diploma,Private Employee,High,Premium
CUST05805,56,Female,Bengaluru,South,Diploma,Government Employee,Medium,Regular
CUST05806,38,Male,Hyderabad,South,High School,Retired,Medium,Regular
CUST05807,49,Female,Jaipur,North,Bachelor,Business Owner,Medium,Regular
CUST05808,37,Male,Kolkata,East,Diploma,IT Professional,Low,Regular
CUST05809,65,Other,Hyderabad,South,Master,Business Owner,Medium,Premium
CUST05810,48,Female,Kochi,South,Bachelor,Healthcare Professional,Medium,New
CUST05811,52,Male,Lucknow,North,Bachelor,Student,Low,Regular
CUST05812,20,Female,Patna,East,High School,Business Owner,Low,Regular
CUST05813,58,Female,Surat,West,Master,Healthcare Professional,High,Regular
CUST05814,36,Male,Mumbai,West,Diploma,Healthcare Professional,Medium,Regular
CUST05815,19,Male,Delhi,North,High School,Teacher,Low,Premium
CUST05816,31,Male,Chennai,South,High School,Teacher,Low,New
CUST05817,21,Female,Kolkata,East,Diploma,Teacher,Medium,New
CUST05818,43,Female,Kolkata,East,Diploma,Private Employee,Medium,New
CUST05819,30,Male,Bengaluru,South,High School,Private Employee,Medium,New
CUST05820,38,Male,Jaipur,North,Master,Student,Low,New
CUST05821,19,Female,Chandigarh,North,Bachelor,Student,Low,Premium
CUST05822,44,Female,Lucknow,North,Master,Business Owner,Medium,New
CUST05823,32,Male,Bhubaneswar,East,Bachelor,Engineer,Medium,New
CUST05824,34,Male,Hyderabad,South,Bachelor,Student,Low,New
CUST05825,48,Other,Kolkata,East,High School,Teacher,Low,Regular
CUST05826,36,Female,Hyderabad,South,Doctorate,Healthcare Professional,High,Regular
CUST05827,23,Female,Jaipur,North,Bachelor,Healthcare Professional,Medium,Regular
CUST05828,27,Male,Chennai,South,Bachelor,Retired,High,Premium
CUST05829,62,Female,Guwahati,East,Master,Government Employee,Medium,New
CUST05830,51,Female,Patna,East,Master,IT Professional,Medium,Regular
CUST05831,64,Female,Kolkata,East,Diploma,Engineer,High,Regular
CUST05832,23,Male,Surat,West,Diploma,Self-Employed,Low,New
CUST05833,41,Female,Jaipur,North,Doctorate,Engineer,Low,Premium
CUST05834,46,Male,Chennai,South,Master,Self-Employed,Low,Premium
CUST05835,61,Male,Mumbai,West,Bachelor,Self-Employed,High,Regular
CUST05836,52,Male,Pune,West,Master,Student,Low,New
CUST05837,59,Other,Surat,West,High School,Engineer,Medium,Premium
CUST05838,19,Male,Patna,East,Diploma,Student,Low,Regular
CUST05839,31,Female,Patna,East,Master,IT Professional,Medium,Regular
CUST05840,28,Male,Patna,East,Diploma,Healthcare Professional,Medium,Regular
CUST05841,34,Male,Bhubaneswar,East,High School,Private Employee,Medium,Premium
CUST05842,36,Female,Lucknow,North,Master,Student,Medium,Premium
CUST05843,36,Male,Bengaluru,South,Bachelor,Self-Employed,Low,Regular
CUST05844,37,Female,Hyderabad,South,Master,Private Employee,High,New
CUST05845,38,Female,Guwahati,East,Bachelor,Teacher,Low,Premium
CUST05846,26,Male,Bengaluru,South,Master,Teacher,High,Premium
CUST05847,65,Male,Bengaluru,South,High School,IT Professional,Low,New
CUST05848,24,Female,Chandigarh,North,Diploma,Government Employee,Low,Premium
CUST05849,43,Male,Bhubaneswar,East,High School,Engineer,Low,New
CUST05850,32,Male,Chennai,South,Bachelor,Self-Employed,Medium,Regular
CUST05851,20,Female,Bhubaneswar,East,Bachelor,Self-Employed,Low,Regular
CUST05852,48,Other,Chennai,South,Master,Private Employee,High,Regular
CUST05853,59,Male,Jaipur,North,Master,Business Owner,Medium,Regular
CUST05854,49,Female,Mumbai,West,Master,Student,Medium,Regular
CUST05855,46,Female,Lucknow,North,High School,IT Professional,High,Regular
CUST05856,35,Male,Mumbai,West,Bachelor,Self-Employed,Medium,Regular
